,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Electrolyzer Skids,,,,,GLS Skid,,,,,,,,,,Utility,,,,,,,,,,,,,,
25.25,4:58 PM,7971,540,4304.34,83.08773813,90.66293406,74.81965625,30.76,94.94375703,38.61,39.39,0.78,0.51,1.01,15.2,84.39882353,4.9,,886.1876471,,,,,,,,,,,,
24.25,4:59 PM,7964,620,4937.68,83.0320925,90.60116625,74.771625,31.97,90.94913136,20.2,20,0.2,0.51,1.01,15.3,96.8172549,3.1,,948.809098,,,,,,,,,,,,
24.25,5:00 PM,7903,566,4473.098,84.26340625,90.09480906,74.38465625,31.83,87.90201225,23.69,22.31,1.38,0.52,1.02,15.9,87.70780392,1.2,,920.9319412,,,,,,,,,,,,
24.75,5:01 PM,7977,543,4331.511,84.82678125,88.91428219,74.85553125,31.01,95.952006,35.35,35.35,0,0.51,1.01,15,84.93158824,2.8,,823.8364059,,,,,,,,,,,,
25.75,5:02 PM,7947,578,4593.366,82.91531938,91.36583063,74.67371875,30.22,88.93925759,47.94,46.06,1.88,0.51,1.01,15.8,90.066,2.1,,945.693,,,,,,,,,,,,
24.75,5:03 PM,7847,541,4245.227,84.68619594,87.86457281,74.03896875,31.85,82.94225722,21.78,21.78,0,0.54,1.04,15.2,83.2397451,2.4,,849.0454,,,,,,,,,,,,
24.75,5:04 PM,7952,514,4087.328,86.33127,91.40067,74.6985,31.52,99.87751531,27.54,27,0.54,0.51,1.01,15.3,80.14368627,1.1,,841.5087059,,,,,,,,,,,,
25.5,5:05 PM,7918,577,4568.686,83.54622375,89.338875,74.492625,31.59,95.83402075,25.74,25.48,0.26,0.52,1.02,15.2,89.58207843,1.6,,940.6118235,,,,,,,,,,,,
25,5:06 PM,7985,585,4671.225,84.038625,88.97934375,74.90625,31.15,80.99800025,32.01,33.33,1.32,0.5,1,15.2,91.59264706,4,,934.245,,,,,,,,,,,,
25.5,5:07 PM,7871,610,4801.31,85.72137375,87.18073875,74.2018125,30.14,92.7887764,49.44,47.52,1.92,0.53,1.03,15.7,94.14333333,2.7,,960.262,,,,,,,,,,,,
25.5,5:08 PM,7997,506,4046.482,84.12791063,88.17629625,74.9814375,30.73,95.992001,40.17,37.83,2.34,0.5,1,15.6,79.34278431,4.9,,761.6907294,,,,,,,,,,,,
24.25,5:09 PM,7815,639,4993.785,83.59515625,89.36432656,73.82640625,31.96,97.58155231,20.79,21,0.21,0.55,1.05,15,97.91735294,1.5,,979.1735294,,,,,,,,,,,,
25.25,5:10 PM,7829,560,4384.24,85.39730063,86.84364938,73.93659375,30.01,99.57005374,48.5,50.5,2,0.54,1.04,15.4,85.9654902,1.9,,894.041098,,,,,,,,,,,,
24.5,5:11 PM,7915,586,4638.19,84.3571875,89.3040625,74.4634375,30.26,91.87101612,46.46,47.38,0.92,0.52,1.02,15.5,90.94490196,2.5,,936.7324902,,,,,,,,,,,,
25.5,5:12 PM,7827,547,4281.369,85.38757875,90.37729125,73.9295625,30.34,96.63029621,45.9,45,0.9,0.54,1.04,15.4,83.94841176,3.7,,797.5099118,,,,,,,,,,,,
25,5:13 PM,7946,615,4886.79,83.74905,87.770025,74.6625,30.68,95.89001375,40.8,38.8,2,0.51,1.01,16,95.81941176,1.3,,977.358,,,,,,,,,,,,
25.25,5:14 PM,7982,635,5068.57,83.16825125,91.65139875,74.8880625,30.81,93.96675416,37.24,38.38,1.14,0.5,1,15.6,99.38372549,1.8,,964.0221373,,,,,,,,,,,,
24.75,5:15 PM,7809,618,4825.962,83.56153125,89.32657781,73.80028125,31.17,84.880015,32.64,32.64,0,0.55,1.05,15.8,94.62670588,4.4,,955.7297294,,,,,,,,,,,,
25,5:16 PM,7847,626,4912.222,83.8525,87.86930625,74.04375,30.71,98.63429571,39.78,38.61,1.17,0.54,1.04,15.8,96.31807843,2.4,,992.0762078,,,,,,,,,,,,
25,5:17 PM,7843,517,4054.831,83.8225,90.4988625,74.01875,30.1,96.66429196,49.49,49.49,0,0.54,1.04,15,79.5064902,2.4,,771.2129549,,,,,,,,,,,,
24.25,5:18 PM,7862,626,4921.612,83.9520625,89.75447063,74.1245625,30.78,81.96525434,38.76,38.38,0.38,0.53,1.03,15.9,96.50219608,3.2,,1013.273059,,,,,,,,,,,,
25.5,5:19 PM,7961,514,4091.954,84.7099375,90.58241813,74.7586875,30.07,83.9800025,49,48.02,0.98,0.51,1.01,15,80.23439216,2.6,,770.2501647,,,,,,,,,,,,
24.5,5:20 PM,7924,543,4302.732,83.5809975,89.37775,74.52025,31.52,82.97112861,26.46,26.73,0.27,0.52,1.02,15.2,84.36729412,1.4,,835.2362118,,,,,,,,,,,,
24.75,5:21 PM,7904,553,4370.912,83.43423,91.00134,74.397,31.26,88.89088864,31.93,30.07,1.86,0.52,1.02,15.1,85.70415686,3.9,,814.1894902,,,,,,,,,,,,
25.25,5:22 PM,7832,561,4393.752,85.420155,88.64025,73.95525,31.6,86.85214348,26.26,25.48,0.78,0.54,1.04,16,86.152,2.2,,844.2896,,,,,,,,,,,,
24.5,5:23 PM,7805,578,4511.29,84.36056563,90.17150625,73.7690625,31.32,82.92650919,30.3,29.7,0.6,0.55,1.05,16,88.45666667,4.6,,911.1036667,,,,,,,,,,,,
25.25,5:24 PM,7952,621,4938.192,83.795085,90.507615,74.7015,30.08,87.95100612,48.51,49.98,1.47,0.51,1.01,15.6,96.82729412,4.2,,968.2729412,,,,,,,,,,,,
24.25,5:25 PM,7868,500,3934,85.6775775,88.02597375,74.162625,31.92,80.98337708,20.58,20.79,0.21,0.53,1.03,15.5,77.1372549,3.6,,732.8039216,,,,,,,,,,,,
24.5,5:26 PM,7861,596,4685.156,83.10932438,87.97331813,74.1225625,31.18,86.87751531,32.32,32.96,0.64,0.53,1.03,15.5,91.86580392,2,,927.8446196,,,,,,,,,,,,
24.75,5:27 PM,7986,506,4040.916,84.04561688,91.68352875,74.9120625,30.16,91.97750281,46.56,48,1.44,0.5,1,15.4,79.23364706,3.3,,776.4897412,,,,,,,,,,,,
24.25,5:28 PM,7882,514,4051.348,83.26289813,90.81079125,74.2514375,31.84,93.79177603,21.78,22.22,0.44,0.53,1.03,15,79.43819608,3.5,,802.3257804,,,,,,,,,,,,
24.75,5:29 PM,7873,539,4243.547,83.20309594,90.74343938,74.20228125,31.06,87.872016,32.98,32.98,0,0.53,1.03,15.9,83.20680392,1.2,,840.3887196,,,,,,,,,,,,
25.25,5:30 PM,7966,591,4707.906,86.44098375,91.51930875,74.7885625,30.83,89.95625547,37.24,37.62,0.38,0.51,1.01,15.4,92.31188235,1.6,,886.1940706,,,,,,,,,,,,
24.5,5:31 PM,7915,637,5041.855,85.20075938,90.19710313,74.4634375,30.82,99.78502687,37.62,36.86,0.76,0.52,1.02,15.9,98.85990196,4.3,,939.1690686,,,,,,,,,,,,
25.75,5:32 PM,7844,625,4902.5,85.5215175,86.9721825,74.039625,31.42,99.60754906,29.58,29,0.58,0.54,1.04,15,96.12745098,3.2,,961.2745098,,,,,,,,,,,,
24.5,5:33 PM,7834,533,4175.522,85.4195175,89.52728375,73.952125,30.02,89.79127609,50.5,51.5,1,0.54,1.04,16,81.87298039,3,,851.4789961,,,,,,,,,,,,
24.5,5:34 PM,7984,592,4726.528,84.03021,88.97031,74.899,31.9,90.97662792,22.22,22.22,0,0.5,1,16,92.67701961,1,,945.3056,,,,,,,,,,,,
24.5,5:35 PM,7854,554,4351.116,85.5737925,88.804625,74.078375,30.74,82.94488189,38.22,39.78,1.56,0.54,1.04,15.5,85.316,2.7,,836.0968,,,,,,,,,,,,
25.75,5:36 PM,7834,567,4441.878,84.60826813,90.44014875,73.9780625,32,96.64516935,19.6,19.6,0,0.54,1.04,15.3,87.09564706,3.7,,844.8277765,,,,,,,,,,,,
24.25,5:37 PM,7959,590,4695.81,83.84176969,91.45629188,74.73990625,31.23,83.97900262,32.96,31.04,1.92,0.51,1.01,15.2,92.07470588,2.8,,893.1246471,,,,,,,,,,,,
25.5,5:38 PM,7908,558,4412.664,84.31575,89.25825,74.43075,30.46,89.88376453,44.29,42.57,1.72,0.52,1.02,15.2,86.52282353,1.7,,839.2713882,,,,,,,,,,,,
24.25,5:39 PM,7844,620,4863.28,83.815375,88.717875,74.010375,31.58,93.72528434,25.48,26.52,1.04,0.54,1.04,15.4,95.35843137,4.6,,915.4409412,,,,,,,,,,,,
25.25,5:40 PM,7929,601,4765.329,82.78032438,90.31959719,74.55846875,31.72,80.99100112,24,24.48,0.48,0.52,1.02,15,93.43782353,3.6,,953.0658,,,,,,,,,,,,
25.25,5:41 PM,7871,500,3935.5,84.03653125,90.73502438,74.19778125,30.04,83.93500812,48.02,49.49,1.47,0.53,1.03,15.7,77.16666667,4.9,,794.8166667,,,,,,,,,,,,
25,5:42 PM,7887,543,4282.641,83.310975,89.081875,74.29375,30.57,92.81477315,40.59,41.82,1.23,0.53,1.03,15.2,83.97335294,3.7,,873.3228706,,,,,,,,,,,,
25.25,5:43 PM,7824,509,3982.416,82.01179,90.34701,73.9055,31.29,96.62392201,31,31.93,0.93,0.54,1.04,15.7,78.08658824,2.5,,819.9091765,,,,,,,,,,,,
25.25,5:44 PM,7846,605,4746.83,82.17281625,88.7535625,74.0423125,30.24,90.78690164,45.54,46,0.46,0.54,1.04,15.8,93.07509804,2.6,,967.9810196,,,,,,,,,,,,
25.25,5:45 PM,7887,618,4874.166,84.99759156,89.08540625,74.29728125,30.33,97.74353206,46.35,43.65,2.7,0.53,1.03,15.4,95.57188235,3.2,,946.1616353,,,,,,,,,,,,
25.5,5:46 PM,7926,542,4295.892,86.1386175,89.403375,74.542125,30.58,93.8687664,42.23,40.59,1.64,0.52,1.02,15,84.23317647,3,,825.4851294,,,,,,,,,,,,
24.5,5:47 PM,7908,537,4246.596,84.30425,91.031685,74.41925,30.92,90.87214098,35.64,35.28,0.36,0.52,1.02,16,83.26658824,5,,865.9725176,,,,,,,,,,,,
25.25,5:48 PM,7984,527,4207.568,83.18289,90.769205,74.9005,30.82,94.96812898,36.86,38.38,1.52,0.5,1,15.7,82.50133333,1.6,,866.264,,,,,,,,,,,,
25.25,5:49 PM,7821,537,4199.877,82.82646281,89.43673094,73.88684375,31.5,89.77502812,27.16,28.84,1.68,0.54,1.04,15.5,82.35052941,3.4,,856.4455059,,,,,,,,,,,,
24.25,5:50 PM,7967,627,4995.309,86.44439438,87.93420563,74.79065625,31.74,99.91501062,23.52,23.76,0.24,0.51,1.01,15.4,97.94723529,3.1,,979.4723529,,,,,,,,,,,,
25.25,5:51 PM,7901,611,4827.511,82.57538188,88.30673156,74.38434375,31.98,99.75003125,19.8,19.8,0,0.52,1.02,15,94.65707843,1.1,,993.8993235,,,,,,,,,,,,
25.5,5:52 PM,7983,609,4861.647,85.72229813,88.06567875,74.8948125,31.19,85.98650169,32.32,31.04,1.28,0.5,1,15.6,95.32641176,2.8,,905.6009118,,,,,,,,,,,,
25,5:53 PM,7934,504,3998.736,83.65995,88.5691125,74.5875,31.65,91.89951256,24.25,24.5,0.25,0.52,1.02,15,78.40658824,2.2,,768.3845647,,,,,,,,,,,,
25.25,5:54 PM,7815,570,4454.55,81.94591563,88.50265625,73.84953125,30.22,92.69778778,47.47,48.41,0.94,0.55,1.05,15.1,87.34411765,1.4,,917.1132353,,,,,,,,,,,,
24.5,5:55 PM,7835,638,4998.73,85.42723125,87.76257188,73.9584375,30.95,86.85476815,37.08,35.64,1.44,0.54,1.04,15.6,98.01431373,4,,960.5402745,,,,,,,,,,,,
25.25,5:56 PM,7960,626,4982.96,84.70125,91.469775,74.75125,31.01,91.93850769,33.95,36.05,2.1,0.51,1.01,15.6,97.70509804,2.2,,1025.903529,,,,,,,,,,,,
25.25,5:57 PM,7966,633,5042.478,84.7460625,88.82756438,74.7885625,30.21,84.97812773,45.59,47.94,2.35,0.51,1.01,15.7,98.87211765,2.6,,939.2851176,,,,,,,,,,,,
25.25,5:58 PM,7843,628,4925.404,83.82740625,87.84198844,74.02365625,31.66,92.74328209,25.5,24.25,1.25,0.54,1.04,15.3,96.57654902,2.6,,1014.053765,,,,,,,,,,,,
25.75,5:59 PM,7927,575,4558.025,84.45934375,89.41371875,74.55059375,31.4,93.87051619,28.71,29.29,0.58,0.52,1.02,15.8,89.37303922,4.6,,911.605,,,,,,,,,,,,
24.25,6:00 PM,7826,516,4038.216,84.51547438,87.68423813,73.8961875,31.2,88.80314961,31.68,32.96,1.28,0.54,1.04,15.5,79.18070588,4.7,,752.2167059,,,,,,,,,,,,
25.5,6:01 PM,7866.666667,565,4444.666667,82.32816667,88.03575,74.175,31.6,90.81531475,25.22,25.22,0,0.53,1.03,15.7,87.1503268,2.1,,880.2183007,,,,,,,,,,,,
24.25,6:02 PM,7733.333333,517,3998.133333,83.80475,86.05216667,73.30833333,31.24,92.56509603,30.69,31.62,0.93,0.57,1.07,15.7,78.39477124,2.2,,807.4661438,,,,,,,,,,,,
25.5,6:03 PM,7600,536,4073.6,82.025,85.90725,72.525,30.38,84.74940632,42.68,43.56,0.88,0.6,1.1,15.7,79.8745098,4,,790.7576471,,,,,,,,,,,,
25.25,6:04 PM,7466.666667,532,3972.266667,81.82683333,86.54016667,71.68333333,31.03,93.99825022,34.65,34.65,0,0.63,1.13,15,77.8875817,2.4,,739.9320261,,,,,,,,,,,,
24.75,6:05 PM,7333.333333,534,3916,80.77895833,85.408125,70.8125,31.27,85.49931259,31,30.38,0.62,0.67,1.17,15.2,76.78431373,1.9,,783.2,,,,,,,,,,,,
24.5,6:06 PM,7200,543,3909.6,80.529,81.781,69.95,31.36,84.49943757,29.4,30.6,1.2,0.7,1.2,15.1,76.65882353,4,,797.2517647,,,,,,,,,,,,
24.5,6:07 PM,7066.666667,602,4254.133333,77.16225,83.18191667,69.10833333,31.38,95.01478982,29.87,28.13,1.74,0.73,1.23,16,83.41437908,3.8,,859.1681046,,,,,,,,,,,,
24.5,6:08 PM,6933.333333,535,3709.333333,78.472,82.892,68.26666667,31.53,94.7314919,26.19,27.27,1.08,0.77,1.27,15.7,72.73202614,4.7,,763.6862745,,,,,,,,,,,,
25,6:09 PM,6800,559,3801.2,74.48,78.645,67.5,31.72,85.94925634,24,23.28,0.72,0.8,1.3,15.6,74.53333333,4.3,,752.7866667,,,,,,,,,,,,
25.5,6:10 PM,6666.666667,522,3480,75.08333333,77.665,66.75,30.99,86.66583344,34.65,35,0.35,0.83,1.33,16,68.23529412,4.6,,668.7058824,,,,,,,,,,,,
24.5,6:11 PM,6533.333333,535,3495.333333,73.16925,78.77158333,65.74166667,30.58,80.8165646,41.82,41.82,0,0.87,1.37,15.8,68.53594771,1.6,,671.6522876,,,,,,,,,,,,
25.5,6:12 PM,6400,526,3366.4,74.562,76.329,65.1,30.1,93.59830021,47.53,48.51,0.98,0.9,1.4,15.9,66.00784314,1.7,,653.4776471,,,,,,,,,,,,
25.25,6:13 PM,6266.666667,618,3872.8,71.333625,75.97083333,64.22083333,31.22,83.13294172,32.96,32.96,0,0.93,1.43,15,75.9372549,4.2,,721.4039216,,,,,,,,,,,,
25.25,6:14 PM,6133.333333,500,3066.666667,71.76891667,74.14275,63.39166667,30.03,89.19885014,49.5,48.5,1,0.97,1.47,15.2,60.13071895,1.1,,613.3333333,,,,,,,,,,,,
24.75,6:15 PM,6000,540,3240,71.33625,74.424375,62.4375,31.6,91.24859393,26.52,26.52,0,1,1.5,15.4,63.52941176,3.4,,635.2941176,,,,,,,,,,,,
24.75,6:16 PM,5866.666667,610,3578.666667,67.55466667,71.148,61.6,31.51,82.93296671,27.54,26.19,1.35,1.03,1.53,15.7,70.16993464,2.2,,666.6143791,,,,,,,,,,,,
25.5,6:17 PM,5733.333333,565,3239.333333,68.82308333,72.44225,60.975,30.18,81.43315419,47.47,47,0.47,1.07,1.57,15,63.51633987,3.1,,641.5150327,,,,,,,,,,,,
25.25,6:18 PM,5600,592,3315.2,66.40425,70.575,60.075,30.63,83.49956255,40.18,40.18,0,1.1,1.6,15.2,65.00392157,1,,650.0392157,,,,,,,,,,,,
24.5,6:19 PM,5466.666667,553,3023.066667,65.18325,69.95091667,59.00833333,30.31,84.78273549,45.45,43.65,1.8,1.13,1.63,15,59.27581699,1.5,,592.7581699,,,,,,,,,,,,
25.75,6:20 PM,5333.333333,564,3008,64.5975,69.26916667,58.58333333,30.4,81.33316669,44.88,42.68,2.2,1.17,1.67,16,58.98039216,1.4,,619.2941176,,,,,,,,,,,,
24.25,6:21 PM,5200,632,3286.4,62.46275,68.32725,57.2375,30.47,91.04861892,43.86,42.57,1.29,1.2,1.7,16,64.43921569,1.3,,637.9482353,,,,,,,,,,,,
25.75,6:22 PM,5066.666667,635,3217.333333,63.90775,65.11283333,56.94166667,30.13,90.13206682,46.56,49.44,2.88,1.23,1.73,15.4,63.08496732,1.3,,656.0836601,,,,,,,,,,,,
25.5,6:23 PM,4933.333333,628,3098.133333,61.56975,64.62225,56.025,30.28,87.39907512,45.08,47.38,2.3,1.27,1.77,15.9,60.74771242,2.3,,613.5518954,,,,,,,,,,,,
25.75,6:24 PM,4800,559,2683.2,61.913,63.014,55.3,30.95,81.79977503,36,34.92,1.08,1.3,1.8,15,52.61176471,2,,505.0729412,,,,,,,,,,,,
24.75,6:25 PM,4666.666667,518,2417.333333,58.69791667,63.440625,54.0625,30.18,90.49868766,47.94,45.59,2.35,1.33,1.83,15.1,47.39869281,3,,492.9464052,,,,,,,,,,,,
25.5,6:26 PM,4533.333333,513,2325.6,58.03233333,62.05,53.55,31.33,91.33191684,30,30.3,0.3,1.37,1.87,15.9,45.6,4,,469.68,,,,,,,,,,,,
25.75,6:27 PM,4400,551,2424.4,59.50425,60.476625,52.8375,30.16,88.79890014,47.52,47.52,0,1.4,1.9,15.9,47.5372549,2.6,,461.1113725,,,,,,,,,,,,
25.5,6:28 PM,4266.666667,578,2466.133333,56.661,61.098,51.9,31.4,81.59980002,28.71,28.42,0.29,1.43,1.93,16,48.35555556,3.5,,469.0488889,,,,,,,,,,,,
25.25,6:29 PM,4133.333333,606,2504.8,54.99841667,59.87825,50.95416667,31.05,82.06640837,32.98,34.34,1.36,1.47,1.97,15.3,49.11372549,3.3,,496.0486275,,,,,,,,,,,,
25.25,6:30 PM,4000,514,2056,56.2275,58.20125,50.125,31.54,89.99875016,27.81,26.73,1.08,1.5,2,15.3,40.31372549,2.8,,399.1058824,,,,,,,,,,,,
25,6:31 PM,3866.666667,527,2037.733333,55.08,55.28833333,49.16666667,31.08,80.96654585,35.02,34.34,0.68,1.53,2.03,15.9,39.95555556,2.4,,411.5422222,,,,,,,,,,,,
25.25,6:32 PM,3733.333333,570,2128,53.13333333,55.46666667,48.46666667,30.45,85.59930009,42.14,41.71,0.43,1.57,2.07,15.9,41.7254902,3.1,,396.3921569,,,,,,,,,,,,
24.5,6:33 PM,3600,575,2070,52.24225,53.43525,47.225,30.87,83.59955006,36.26,35.89,0.37,1.6,2.1,15.8,40.58823529,2.3,,422.1176471,,,,,,,,,,,,
25.5,6:34 PM,3466.666667,577,2000.266667,52.309,53.9845,46.95,31.13,86.4991876,32.67,33.99,1.32,1.63,2.13,15,39.22091503,1.8,,392.2091503,,,,,,,,,,,,
25.25,6:35 PM,3333.333333,615,2050,51.14875,51.706875,45.97916667,30.92,88.3322918,36,36,0,1.67,2.17,15.2,40.19607843,2.5,,385.8823529,,,,,,,,,,,,
24.5,6:36 PM,3200,624,1996.8,49.674,51.714,44.7,30.9,86.3992001,37.74,37.37,0.37,1.7,2.2,15.9,39.15294118,2.8,,383.6988235,,,,,,,,,,,,
25.5,6:37 PM,3066.666667,504,1545.6,48.30833333,50.225,44.475,31.29,84.98271049,30.38,31.93,1.55,1.73,2.23,15.7,30.30588235,3.3,,318.2117647,,,,,,,,,,,,
24.25,6:38 PM,2933.333333,576,1689.6,46.05975,47.87475,42.85833333,31.34,81.09986252,29.7,30.9,1.2,1.77,2.27,15,33.12941176,4.7,,324.6682353,,,,,,,,,,,,
25.25,6:39 PM,2800,585,1638,45.23925,46.95425,42.6625,30.22,86.64916885,46.53,48.41,1.88,1.8,2.3,15.4,32.11764706,1.3,,317.9647059,,,,,,,,,,,,
24.25,6:40 PM,2666.666667,564,1504,44.5,45.24333333,41.16666667,30.87,84.33279173,36.26,38.11,1.85,1.83,2.33,15.3,29.49019608,3.9,,289.0039216,,,,,,,,,,,,
24.75,6:41 PM,2533.333333,518,1312.266667,44.70575,44.50425,40.6625,31.24,85.3826605,31.93,31.31,0.62,1.87,2.37,15.8,25.73071895,4.5,,249.5879739,,,,,,,,,,,,
25.5,6:42 PM,2400,551,1322.4,42.9165,44.85,40.35,30.34,85.09936258,45,45.45,0.45,1.9,2.4,15.2,25.92941176,1.2,,259.2941176,,,,,,,,,,,,
25.25,6:43 PM,2266.666667,603,1366.8,41.757375,43.159875,39.34583333,31.71,85.09936258,24.72,23.52,1.2,1.93,2.43,15.1,26.8,2.6,,278.72,,,,,,,,,,,,
25.25,6:44 PM,2133.333333,518,1105.066667,41.59516667,43.367,38.51666667,30.37,80.79990001,43.12,43.56,0.44,1.97,2.47,15.4,21.66797386,1.6,,221.0133333,,,,,,,,,,,,
25.5,6:45 PM,2000,549,1098,39.97125,41.20875,37.875,30.66,82.74965629,41.2,40.4,0.8,2,2.5,15.6,21.52941176,4.8,,223.9058824,,,,,,,,,,,,
25.75,6:46 PM,1866.666667,529,987.4666667,40.3665,40.33425,37.24166667,30.91,80.46660834,36,35.28,0.72,2.03,2.53,15.6,19.3620915,2,,187.8122876,,,,,,,,,,,,
24.5,6:47 PM,1733.333333,500,866.6666667,36.85616667,38.30475,35.44166667,31.7,80.43327917,24.75,24.75,0,2.07,2.57,15.3,16.99346405,4.5,,166.5359477,,,,,,,,,,,,
24.25,6:48 PM,1600,503,804.8,37.128,37.4,34.4,30.79,83.79952506,39.14,38,1.14,2.1,2.6,15.1,15.78039216,1.9,,159.3819608,,,,,,,,,,,,
24.5,6:49 PM,1466.666667,603,884.4,35.94758333,36.87341667,33.75833333,30.86,82.74965629,37,37,0,2.13,2.63,15.4,17.34117647,2.7,,182.0823529,,,,,,,,,,,,
24.5,6:50 PM,1333.333333,538,717.3333333,35.275,35.41666667,32.91666667,31.25,81.16652085,30.38,31,0.62,2.17,2.67,15.9,14.06535948,4.9,,143.4666667,,,,,,,,,,,,
24.5,6:51 PM,1200,531,637.2,34.2465,35.0115,32.075,31.42,80.44994376,29,29,0,2.2,2.7,15.2,12.49411765,3.7,,119.9435294,,,,,,,,,,,,
25.75,6:52 PM,1066.666667,527,562.1333333,33.3135,35.003,32.31666667,30.64,82.1330667,40,40.4,0.4,2.23,2.73,15.5,11.02222222,2.2,,108.0177778,,,,,,,,,,,,
24.75,6:53 PM,933.3333333,565,527.3333333,31.14358333,32.3625,30.6125,31.9,80.93321668,22.22,22.66,0.44,2.27,2.77,15.8,10.33986928,3.4,,99.2627451,,,,,,,,,,,,
24.25,6:54 PM,800,538,430.4,30.9315,30.51675,29.325,30.09,81.69978753,49,49.49,0.49,2.3,2.8,16,8.439215686,3.1,,81.86039216,,,,,,,,,,,,
25.5,6:55 PM,666.6666667,595,396.6666667,31.0675,30.875,29.625,31.09,80.33329167,34,34.68,0.68,2.33,2.83,15.5,7.777777778,1.1,,80.88888889,,,,,,,,,,,,
24.75,6:56 PM,533.3333333,603,321.6,29.342,29.1,28.1,31.47,80.86655835,28,27.16,0.84,2.37,2.87,15.2,6.305882353,2.7,,63.68941176,,,,,,,,,,,,
24.25,6:57 PM,400,512,204.8,27.560375,26.98675,26.7875,30.43,80.84989376,42.68,44,1.32,2.4,2.9,15.1,4.015686275,2.3,,40.15686275,,,,,,,,,,,,
25.5,6:58 PM,266.6666667,541,144.2666667,26.93366667,27.3735,27.15,30.2,80.63325418,47,47.94,0.94,2.43,2.93,15.8,2.82875817,5,,27.43895425,,,,,,,,,,,,
25.25,6:59 PM,133.3333333,563,75.06666667,26.77075,26.065875,26.07916667,30.52,80.199975,40.74,41.16,0.42,2.47,2.97,15,1.471895425,3.7,,13.98300654,,,,,,,,,,,,
25.5,7:00 PM,-9.09495E-13,0,0,24.99,25.245,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:01 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:02 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:03 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:04 PM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:05 PM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:06 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:07 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:08 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:09 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:10 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:11 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:12 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:13 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:14 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:15 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:16 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:17 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:18 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:19 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:20 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:21 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:22 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:23 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:24 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:25 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:26 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:27 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:28 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:29 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
